"OPTZ_PLN_ID","WORK_DATE","WORK_CLSF","OPTZ_JIG_CODE","JIG_CODE","PROJ_NO","BLK_NO","WSTG_CODE","WORK_STUS_CODE"
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J03D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J03A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","B","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","A","J06AJ06BJ06CJ06DJ08AJ08B","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","B","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","B","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","B","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","A","J06AJ06BJ06CJ06DJ08AJ08B","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","A","J06AJ06BJ06CJ06DJ08AJ08B","J06B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","A","J06AJ06BJ06CJ06DJ08AJ08B","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J07AJ07BJ07CJ07DJ09AJ09B","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251002","N","J42A","J42A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J07AJ07BJ07CJ07DJ09AJ09B","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J07AJ07BJ07CJ07DJ09AJ09B","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250929","N","J09B","J09B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","A","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J02B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","A","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J02A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","A","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","A","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","N","J08C","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J02CJ02DJ04AJ04BJ04CJ04D","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J02CJ02DJ04AJ04BJ04CJ04D","J04C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251023","B","J04D","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J02CJ02DJ04AJ04BJ04CJ04D","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250923","N","J09B","J09B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J02CJ02DJ04AJ04BJ04CJ04D","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J07AJ07BJ07CJ07DJ09AJ09B","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J02CJ02DJ04AJ04BJ04CJ04D","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","A","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","N","J08AJ08BJ08CJ08DJ07BJ07C","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J02CJ02DJ04AJ04BJ04CJ04D","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","A","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","N","J08AJ08BJ08CJ08DJ07BJ07C","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J01D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","B","J04D","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J01A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J01AJ01BJ01CJ01DJ03AJ03BJ03CJ03D","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251021","A","J06B","J06B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","A","J06AJ06BJ06CJ06DJ05BJ05C","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","A","J06AJ06BJ06CJ06DJ05BJ05C","J06B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","A","J06AJ06BJ06CJ06DJ05BJ05C","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","A","J06AJ06BJ06CJ06DJ05BJ05C","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251021","N","J10A","J10A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251103","N","J41C","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","A","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250920","B","J11A","J11A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","A","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J01D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J01A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250917","N","J08B","J08B","2579","122","G9G9","S"
"2539_20250918_3W_C03_NPS_3BAY_04","20250929","N","J41CJ41DJ06AJ06BJ06CJ06D","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250929","N","J41CJ41DJ06AJ06BJ06CJ06D","J41D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","N","J08AJ08BJ08CJ08DJ10AJ10B","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","N","J08AJ08BJ08CJ08DJ10AJ10B","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","A","J05C","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","N","J08AJ08BJ08CJ08DJ10AJ10B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J05D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","N","J08AJ08BJ08CJ08DJ10AJ10B","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","A","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","N","J08AJ08DJ07AJ07BJ07CJ07D","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","N","J08AJ08DJ07AJ07BJ07CJ07D","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","N","J08AJ08DJ07AJ07BJ07CJ07D","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","N","J08AJ08DJ07AJ07BJ07CJ07D","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J04C","J04C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250920","B","J03C","J03C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J05AJ05BJ05CJ05DJ07AJ07BJ07CJ07D","J05D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J05AJ05BJ05CJ05DJ07AJ07BJ07CJ07D","J05B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J05AJ05BJ05CJ05DJ07AJ07BJ07CJ07D","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251103","A","J08AJ08DJ07AJ07BJ07CJ07D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J05CJ05DJ07AJ07BJ07CJ07D","J05D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J05CJ05DJ07AJ07BJ07CJ07D","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J03A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251103","A","J08AJ08DJ07AJ07BJ07CJ07D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","B","J06AJ06BJ06CJ06DJ05BJ05C","J06B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","B","J06AJ06BJ06CJ06DJ05BJ05C","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","A","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","A","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","A","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","A","J08AJ08BJ08CJ08DJ10AJ10BJ10CJ10D","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","B","J10C","J10C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250918","B","J05B","J05B","5511","109","G9G9","S"
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J05AJ05BJ05CJ05DJ07AJ07BJ07CJ07D","J05A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","B","J06AJ06BJ06CJ06DJ05BJ05C","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","B","J06AJ06BJ06CJ06DJ05BJ05C","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251103","A","J08AJ08DJ07AJ07BJ07CJ07D","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J11B","J11B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251103","A","J08AJ08DJ07AJ07BJ07CJ07D","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","N","J07D","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250925","N","J04B","J04B","7062","221","G9G9","S"
"2539_20250918_3W_C03_NPS_3BAY_04","20251103","A","J08AJ08DJ07AJ07BJ07CJ07D","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J02B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J02A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251103","A","J08AJ08DJ07AJ07BJ07CJ07D","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J01AJ01BJ01CJ01DJ03AJ03B","J01D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J01AJ01BJ01CJ01DJ03AJ03B","J01A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J01AJ01BJ01CJ01DJ03AJ03B","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J01AJ01BJ01CJ01DJ03AJ03B","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","B","J08D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","B","J06AJ06BJ06CJ06DJ05BJ05C","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","B","J06AJ06BJ06CJ06DJ05BJ05C","J05B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","A","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","A","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","A","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J06A","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","A","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J05CJ05DJ07AJ07BJ07CJ07D","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J05CJ05DJ07AJ07BJ07CJ07D","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J05CJ05DJ07AJ07BJ07CJ07D","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","A","J05CJ05DJ07AJ07BJ07CJ07D","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","A","J02AJ02BJ02CJ02DJ01BJ01C","J02A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","A","J02AJ02BJ02CJ02DJ01BJ01C","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","A","J02AJ02BJ02CJ02DJ01BJ01C","J02B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","A","J02AJ02BJ02CJ02DJ01BJ01C","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","A","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J10A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","A","J07A","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","A","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","B","J08AJ08BJ08CJ08DJ07BJ07C","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J10A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","B","J08AJ08BJ08CJ08DJ07BJ07C","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","B","J02AJ02BJ02CJ02DJ01BJ01C","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","B","J02AJ02BJ02CJ02DJ01BJ01C","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","A","J10D","J10D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J41B","J41B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250918","N","J41B","J41B","2593","113","G8G9","S"
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","B","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","A","J08AJ08BJ08CJ08DJ10AJ10B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","A","J10AJ10BJ10CJ10DJ09BJ09C","J09C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","A","J08AJ08BJ08CJ08DJ10AJ10B","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251017","A","J10AJ10BJ10CJ10DJ09BJ09C","J09B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","A","J08AJ08BJ08CJ08DJ10AJ10B","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","A","J08AJ08BJ08CJ08DJ10AJ10B","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J01AJ01BJ01CJ01DJ03AJ03B","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","B","J08AJ08BJ08CJ08DJ07BJ07C","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","A","J42D","J42D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","B","J08AJ08BJ08CJ08DJ07BJ07C","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","N","J01AJ01BJ01CJ01DJ03AJ03B","J03A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","N","J10AJ10BJ10CJ10DJ09BJ09C","J10A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251002","A","J11B","J11B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","N","J10AJ10BJ10CJ10DJ09BJ09C","J10C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","N","J10AJ10BJ10CJ10DJ09BJ09C","J10B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J03A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","N","J10AJ10BJ10CJ10DJ09BJ09C","J10D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251027","A","J04AJ04BJ04CJ04DJ41AJ41BJ41CJ41D","J41D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250924","B","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","B","J02AJ02BJ02CJ02DJ01BJ01C","J02B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","B","J02AJ02BJ02CJ02DJ01BJ01C","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","B","J02AJ02BJ02CJ02DJ01BJ01C","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","B","J02AJ02BJ02CJ02DJ01BJ01C","J02A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","B","J04D","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250924","B","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J02B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250924","B","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250924","B","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","A","J02CJ02DJ04AJ04BJ04CJ04D","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","A","J02CJ02DJ04AJ04BJ04CJ04D","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J02A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","A","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251010","A","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251103","B","J05C","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250926","B","J42A","J42A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J01A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J01D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251027","A","J04AJ04BJ04CJ04DJ41AJ41BJ41CJ41D","J41A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","B","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251027","A","J04AJ04BJ04CJ04DJ41AJ41BJ41CJ41D","J41C","","","",""
